date,tour,shows,city,country,venue,created_at,updated_at,tour_id,longitude,latitude,the_geom,cartodb_id
1965-02-02,The Rolling Stones Far East Tour 1965,2,Invercargill,New Zealand,Civic Theatre,2012-11-13 00:00:00,2012-11-26 00:00:00,25,168.35249,-46.41294,0101000020E610000058C51B99470B6540E99AC937DB3447C0,117
1965-02-03,The Rolling Stones Far East Tour 1965,2,Dunedin,New Zealand,Town Hall,2012-11-13 00:00:00,2012-11-26 00:00:00,25,170.50008,-45.89536,0101000020E610000047ACC5A700506540C2120F289BF246C0,118
1965-02-06,The Rolling Stones Far East Tour 1965,2,Auckland,New Zealand,Town Hall,2012-11-13 00:00:00,2012-11-26 00:00:00,25,174.85223,-36.98024,0101000020E61000007155D97745DB6540931D1B81787D42C0,119
1965-02-08,The Rolling Stones Far East Tour 1965,2,Wellington,New Zealand,Town Hall,2012-11-13 00:00:00,2012-11-26 00:00:00,25,174.90315,-41.21189,0101000020E61000003D2CD49AE6DC6540BA2C26361F9B44C0,120
1965-02-10,The Rolling Stones Far East Tour 1965,2,St Kilda,Australia,Palais Theatre,2012-11-13 00:00:00,2012-11-26 00:00:00,25,144.9760262,-37.86753532,0101000020E6100000473D44A33B1F624065FCFB8C0BEF42C0,121
1965-02-11,The Rolling Stones Far East Tour 1965,2,Adelaide,Australia,Centennial Hall,2012-11-13 00:00:00,2012-11-26 00:00:00,25,138.47351,-35.14851,0101000020E6100000878A71FE264F614082902C60029341C0,122
1965-02-13,The Rolling Stones Far East Tour 1965,3,Perth,Australia,Capitol Theatre,2012-11-13 00:00:00,2012-11-26 00:00:00,25,115.73427,-31.68869,0101000020E6100000C51B9947FEEE5C400E15E3FC4DB03FC0,123
1965-02-16,The Rolling Stones Far East Tour 1965,2,Singapore,"	Singapore",Badminton Hall,2012-11-13 00:00:00,2012-11-26 00:00:00,25,103.88241,1.31002,0101000020E610000074EACA6779F85940D9B11188D7F5F43F,124
1965-03-05,The Rolling Stones 1st British Tour 1965,2,London Edmonton,England,Regal Theatre,2012-11-13 00:00:00,2012-11-26 00:00:00,33,-0.05794,51.62677,0101000020E6100000D1AE42CA4FAAADBF950ED6FF39D04940,125
1965-03-06,The Rolling Stones 1st British Tour 1965,2,Liverpool,England,Empire Theatre,2012-11-13 00:00:00,2012-11-26 00:00:00,33,-2.97867,53.40901,0101000020E61000004E9CDCEF50D407C055DE8E705AB44A40,126
1965-03-07,The Rolling Stones 1st British Tour 1965,2,Manchester,England,Palace Theatre,2012-11-13 00:00:00,2012-11-26 00:00:00,33,-2.241024,53.474956,0101000020E61000009274CDE49BED01C03F74417DCBBC4A40,127
1965-03-08,The Rolling Stones 1st British Tour 1965,2,Scarborough,England,Futurist Theatre,2012-11-13 00:00:00,2012-11-26 00:00:00,33,-0.39611,54.28213,0101000020E61000007D96E7C1DD59D9BF399CF9D51C244B40,128
1965-03-09,The Rolling Stones 1st British Tour 1965,2,Sunderland,England,Odeon Theatre,2012-11-13 00:00:00,2012-11-26 00:00:00,33,-1.38919,54.90638,0101000020E610000043E21E4B1F3AF6BFCEDF844204744B40,129
1965-03-10,The Rolling Stones 1st British Tour 1965,2,Huddersfield,England,ABC Theatre,2012-11-13 00:00:00,2012-11-26 00:00:00,33,-1.61222,53.59233,0101000020E61000005D50DF32A7CBF9BF47382D78D1CB4A40,130
1965-03-11,The Rolling Stones 1st British Tour 1965,2,Sheffield,England,City Hall,2012-11-13 00:00:00,2012-11-26 00:00:00,33,-1.4713523,53.3805645,0101000020E61000007B832F4CA68AF7BF3815A930B6B04A40,131
1965-03-12,The Rolling Stones 1st British Tour 1965,2,Leicester,England,Trocadero Theatre,2012-11-13 00:00:00,2012-11-26 00:00:00,33,-1.14044,52.63798,0101000020E6100000C8CD70033E3FF2BF44C02154A9514A40,132
1965-03-13,The Rolling Stones 1st British Tour 1965,2,Rugby,England,Granada Theatre,2012-11-13 00:00:00,2012-11-26 00:00:00,33,-1.26079,52.37035,0101000020E610000040FB9122322CF4BF6C09F9A0672F4A40,133
1965-03-14,The Rolling Stones 1st British Tour 1965,2,Rochester,England,Odeon Theatre,2012-11-13 00:00:00,2012-11-26 00:00:00,33,0.50672,51.388,0101000020E6100000F35487DC0C37E03F8B6CE7FBA9B14940,134
1965-03-15,The Rolling Stones 1st British Tour 1965,2,Guildford,England,Odeon Theatre,2012-11-13 00:00:00,2012-11-26 00:00:00,33,-0.57836,51.23752,0101000020E6100000E010AAD4EC81E2BFAE122C0E679E4940,135
1965-03-16,The Rolling Stones 1st British Tour 1965,2,Greenford,England,Granada Theatre,2012-11-13 00:00:00,2012-11-26 00:00:00,33,-0.33985,51.54926,0101000020E61000001CEBE2361AC0D5BF1F80D4264EC64940,136
1965-03-17,The Rolling Stones 1st British Tour 1965,2,Southend,England,Odeon Theatre,2012-11-13 00:00:00,2012-11-26 00:00:00,33,0.707712,51.545927,0101000020E61000004BAB21718FA5E63FE0F3C308E1C54940,137
1965-03-18,The Rolling Stones 1st British Tour 1965,2,Romford,England,ABC Theatre,2012-11-13 00:00:00,2012-11-26 00:00:00,33,0.18398,51.57344,0101000020E61000003F1D8F19A88CC73FEF1B5F7B66C94940,138
1965-03-26,The Rolling Stones 1st European Tour 1965,2,Odense,"	Denmark",Fyns Forum,2012-11-13 00:00:00,2012-11-26 00:00:00,11,10.41343852,55.36931565,0101000020E61000006BB75D68AED324401EE1B4E045AF4B40,139
1965-03-28,The Rolling Stones 1st European Tour 1965,2,Copenhagen,"	Denmark",Tivoli Koncertsal,2012-11-13 00:00:00,2012-11-26 00:00:00,11,12.5688314437866,55.672381541908,0101000020E6100000A5F78DAF3D232940033E3F8C10D64B40,140
1965-03-30,The Rolling Stones 1st European Tour 1965,2,Copenhagen,"	Denmark",Tivoli Koncertsal,2012-11-13 00:00:00,2012-11-26 00:00:00,11,12.5688314437866,55.672381541908,0101000020E6100000A5F78DAF3D232940033E3F8C10D64B40,141
1965-03-31,The Rolling Stones 1st European Tour 1965,2,Gothenburg,"	Sweden",Masshallen,2012-11-13 00:00:00,2012-11-26 00:00:00,11,11.96705,57.70126,0101000020E61000009031772D21EF274019FF3EE3C2D94C40,142
1965-04-01,The Rolling Stones 1st European Tour 1965,1,Stockholm,"	Sweden",Kungliga Tennishallen,2012-11-13 00:00:00,2012-11-26 00:00:00,11,18.0505548763578,59.3480877752329,0101000020E610000014D044D8F00C324046088F368EAC4D40,143
1965-04-02,The Rolling Stones 1st European Tour 1965,1,Stockholm,"	Sweden",Kungliga Tennishallen,2012-11-13 00:00:00,2012-11-26 00:00:00,11,18.0505548763578,59.3480877752329,0101000020E610000014D044D8F00C324046088F368EAC4D40,144
1965-04-16,The Rolling Stones 2nd European Tour 1965,1,Paris,"	France",L'Olympia,2012-11-13 00:00:00,2012-11-26 00:00:00,31,2.32829,48.8700905,0101000020E6100000AAD4EC8156A00240CF49EF1B5F6F4840,145
1965-04-17,The Rolling Stones 2nd European Tour 1965,1,Paris,"	France",L'Olympia,2012-11-13 00:00:00,2012-11-26 00:00:00,31,2.32829,48.8700905,0101000020E6100000AAD4EC8156A00240CF49EF1B5F6F4840,146
1965-04-18,The Rolling Stones 2nd European Tour 1965,1,Paris,"	France",L'Olympia,2012-11-13 00:00:00,2012-11-26 00:00:00,31,2.32829,48.8700905,0101000020E6100000AAD4EC8156A00240CF49EF1B5F6F4840,147
1965-04-23,The Rolling Stones 1st American Tour 1965,1,Montreal,"	Canada",Maurice Richard Arena,2012-11-13 00:00:00,2012-11-26 00:00:00,3,-73.54712,45.56288,0101000020E610000034BF9A03046352C047C9AB730CC84640,148
1965-04-24,The Rolling Stones 1st American Tour 1965,1,Ottawa,"	Canada",YMCA Auditorium,2012-11-13 00:00:00,2012-11-26 00:00:00,3,-75.69118,45.42178,0101000020E61000008EE9094B3CEC52C0AE0D15E3FCB54640,149
1965-04-25,The Rolling Stones 1st American Tour 1965,1,Toronto,"	Canada",Maple Leaf Gardens,2012-11-13 00:00:00,2012-11-26 00:00:00,3,-79.38038274,43.66197344,0101000020E61000005C035B2558D853C07077D66EBBD44540,150
1965-04-26,The Rolling Stones 1st American Tour 1965,1,London,"	Canada",Treasure Island Gardens,2012-11-13 00:00:00,2012-11-26 00:00:00,3,-81.24318,42.98695,0101000020E6100000A4C2D842904F54C0C364AA60547E4540,151
2006-09-03,A Bigger Bang,1,Horsens,"	Denmark",CASA Arena Horsens,2012-11-13 00:00:00,2012-11-26 00:00:00,21,9.857,55.872,0101000020E6100000105839B4C8B62340560E2DB29DEF4B40,1244
1965-04-01,The Rolling Stones 1st American Tour 1965,1,New York,US,US Academy Of Music,2012-11-13 00:00:00,2012-11-26 00:00:00,3,-73.01207,40.76315,0101000020E6100000D0D03FC1C54052C0A1F831E6AE614440,152
1965-05-08,The Rolling Stones 1st American Tour 1965,1,Jacksonville,Florida,Coliseum,2012-11-13 00:00:00,2012-11-26 00:00:00,3,-81.65622,30.33147,0101000020E6100000CBBE2B82FF6954C0E99AC937DB543E40,153
1965-05-29,The Rolling Stones 1st American Tour 1965,3,New York,US,Academy Of Music,2012-11-13 00:00:00,2012-11-26 00:00:00,3,-74.095763,40.644012,0101000020E6100000F5108DEE208652C0032670EB6E524440,154
1965-06-15,The Rolling Stones 3rd European Tour 1965,2,Glasgow,"	Scotland",Odeon Theatre,2012-11-13 00:00:00,2012-11-26 00:00:00,24,-4.28662,55.85036,0101000020E6100000A18499B67F2511C0CDE9B298D8EC4B40,155
1965-06-16,The Rolling Stones 3rd European Tour 1965,2,Edinburgh,"	Scotland",Usher Hall,2012-11-13 00:00:00,2012-11-26 00:00:00,24,-3.20589,55.9465,0101000020E6100000689604A8A9A509C0FED478E926F94B40,156
1965-06-17,The Rolling Stones 3rd European Tour 1965,2,Aberdeen,"	Scotland",Capitol Theatre,2012-11-13 00:00:00,2012-11-26 00:00:00,24,-2.11112,57.14311,0101000020E6100000C173EFE192E300C083DDB06D51924C40,157
1965-06-18,The Rolling Stones 3rd European Tour 1965,2,Dundee,"	Scotland",Caird Hall,2012-11-13 00:00:00,2012-11-26 00:00:00,24,-2.96804,56.45986,0101000020E61000003BC269C18BBE07C0895E46B1DC3A4C40,158
1965-06-24,The Rolling Stones 3rd European Tour 1965,2,Oslo,"	Norway",Messehallen,2012-11-13 00:00:00,2012-11-26 00:00:00,24,10.74998,59.91228,0101000020E6100000E44EE960FD7F2540BF654E97C5F44D40,159
1965-06-25,The Rolling Stones 3rd European Tour 1965,1,Pori,"	Finland",Yyteri Beach,2012-11-13 00:00:00,2012-11-26 00:00:00,24,21.5177803,61.5702705,0101000020E6100000DB85E63A8D843540E9F17B9BFEC84E40,160
1965-06-26,The Rolling Stones 3rd European Tour 1965,2,Copenhagen,"	Denmark",Falkoner Centret,2012-11-13 00:00:00,2012-11-26 00:00:00,24,12.5676,55.67568,0101000020E6100000516B9A779C222940D847A7AE7CD64B40,161
1965-06-29,The Rolling Stones 3rd European Tour 1965,2,Malmö,"	Sweden",Baltiska Hallen,2012-11-13 00:00:00,2012-11-26 00:00:00,24,12.99141,55.58717,0101000020E6100000CFDA6D179AFB29409E98F56228CB4B40,162
1965-09-03,The Rolling Stones 2nd Irish Tour 1965,2,Dublin,"	Ireland",Adelphi Theatre,2012-11-13 00:00:00,2012-11-26 00:00:00,36,-6.24827,53.34807,0101000020E6100000CA4FAA7D3AFE18C0FF5BC98E8DAC4A40,163
1965-09-04,The Rolling Stones 2nd Irish Tour 1965,2,Belfast,Northern Ireland,ABC Theatre,2012-11-13 00:00:00,2012-11-26 00:00:00,36,-5.95533,54.57731,0101000020E6100000FC8C0B0742D217C0AED3484BE5494B40,164
1965-09-11,The Rolling Stones 4th European Tour 1965,2,Muenster,Germany,Halle Muensterland,2012-11-13 00:00:00,2012-11-26 00:00:00,9,7.63903,51.94915,0101000020E6100000CAA65CE15D8E1E40CC7F48BF7DF94940,165
1965-09-12,The Rolling Stones 4th European Tour 1965,2,Essen,Germany,Grugahalle,2012-11-13 00:00:00,2012-11-26 00:00:00,9,6.999,51.43107,0101000020E6100000E5D022DBF9FE1B40B324404D2DB74940,166
1965-09-13,The Rolling Stones 4th European Tour 1965,2,Hamburg,Germany,Ernst-Merck-Halle,2012-11-13 00:00:00,2012-11-26 00:00:00,9,10.00633,53.55476,0101000020E6100000A5F78DAF3D03244082902C6002C74A40,167
1965-09-14,The Rolling Stones 4th European Tour 1965,2,Munich,Germany,Zirkus Krone-Bau,2012-11-13 00:00:00,2012-11-26 00:00:00,9,11.55026,48.14571,0101000020E61000000B98C0ADBB1927409F5912A0A6124840,168
1965-09-15,The Rolling Stones 4th European Tour 1965,1,Berlin,Germany,Waldbuehne,2012-11-13 00:00:00,2012-11-26 00:00:00,9,13.22998,52.51381,0101000020E6100000D97745F0BF752A40CB2DAD86C4414A40,169
1965-09-17,The Rolling Stones 4th European Tour 1965,1,Vienna,"	Austria",Stadthalle,2012-11-13 00:00:00,2012-11-26 00:00:00,9,16.33174,48.20193,0101000020E610000069C6A2E9EC543040670A9DD7D8194840,170
1965-09-24,The Rolling Stones 2nd British Tour 1965,2,London,England,Astoria Theatre,2012-11-13 00:00:00,2012-11-26 00:00:00,22,-0.130784511566162,51.5157413565416,0101000020E6100000CC457C2766BDC0BF999EB0C403C24940,171
1965-09-25,The Rolling Stones 2nd British Tour 1965,2,Southampton,England,Gaumont Theatre,2012-11-13 00:00:00,2012-11-26 00:00:00,22,-1.40733,50.90992,0101000020E6100000F8DF4A766C84F6BFF8FC304278744940,172
1965-09-26,The Rolling Stones 2nd British Tour 1965,2,Bristol,England,Colston Hall,2012-11-13 00:00:00,2012-11-26 00:00:00,22,-2.59790769088821,51.4546730970472,0101000020E6100000639CBF0985C804C0753C66A032BA4940,173
1965-09-27,The Rolling Stones 2nd British Tour 1965,2,Cheltenham,England,Odeon Theatre,2012-11-13 00:00:00,2012-11-26 00:00:00,22,-2.07844,51.89804,0101000020E6100000FF959526A5A000C0FB3F87F9F2F24940,174
1965-05-01,The Rolling Stones 1st American Tour 1965,1,Philadelphia,US,Convention Hall,2012-11-13 00:00:00,2012-11-27 00:00:00,3,-75.15913,39.95446,0101000020E61000000074982F2FCA52C08AABCABE2BFA4340,175
1965-05-04,The Rolling Stones 1st American Tour 1965,1,Statesboro,US,Southern College Hanner Gymnasium,2012-11-13 00:00:00,2012-11-27 00:00:00,3,-81.7808,32.41729,0101000020E6100000E02D90A0F87154C053793BC269354040,176
1965-05-06,The Rolling Stones 1st American Tour 1965,1,Clearwater,US,Jack Russell Stadium,2012-11-13 00:00:00,2012-11-27 00:00:00,3,-82.78964,27.97358,0101000020E610000043E7357689B254C0280AF4893CF93B40,177
1965-05-07,The Rolling Stones 1st American Tour 1965,1,Birmingham,US,Legion Field Stadium,2012-11-13 00:00:00,2012-11-27 00:00:00,3,-86.84266,33.50985,0101000020E61000006E693524EEB555C0CCEEC9C342C14040,178
1965-05-15,The Rolling Stones 1st American Tour 1965,1,San Bernardino,US,Swing Auditorium,2012-11-13 00:00:00,2012-11-27 00:00:00,3,-117.33478,34.12717,0101000020E6100000B6D617096D555DC02384471B47104140,180
1965-05-16,The Rolling Stones 1st American Tour 1965,1,Long Beach,US,Civic Auditorium,2012-11-13 00:00:00,2012-11-27 00:00:00,3,-118.18067,33.83448,0101000020E61000009357E718908B5DC042959A3DD0EA4040,181
1965-05-17,The Rolling Stones 1st American Tour 1965,1,San Diego,US,Community Concourse Convention Hall,2012-11-13 00:00:00,2012-11-27 00:00:00,3,-117.13917,32.82492,0101000020E610000065A54929E8485DC07DE882FA96694040,182
1965-05-21,The Rolling Stones 1st American Tour 1965,1,San Jose,US,Civic Auditorium,2012-11-13 00:00:00,2012-11-27 00:00:00,3,-121.88557,37.33858,0101000020E61000006614CB2DAD785EC0338AE59656AB4240,183
1965-05-22,The Rolling Stones 1st American Tour 1965,1,Fresno,US,Ratcliffe Stadium Municipal Auditorium,2012-11-13 00:00:00,2012-11-27 00:00:00,3,-120.45954,36.71993,0101000020E61000000CCD751A691D5EC063B48EAA265C4240,184
1965-05-23,The Rolling Stones 1st American Tour 1965,1,Sacramento,US,Municipal Auditorium,2012-11-13 00:00:00,2012-11-27 00:00:00,3,-121.45878,38.65392,0101000020E6100000C503CAA65C5D5EC0A4198BA6B3534340,185
1965-05-09,The Rolling Stones 1st American Tour 1965,1,Chicago,US,Arie Crown Theater,2012-11-13 00:00:00,2012-11-27 00:00:00,3,-87.61255,41.85132,0101000020E61000008C4AEA0434E755C02237C30DF8EC4440,186
1965-09-28,The Rolling Stones 2nd British Tour 1965,2,Cardiff,Wales,Capitol Theatre,2012-11-13 00:00:00,2012-11-26 00:00:00,22,-3.18072,51.48127,0101000020E61000006EDDCD531D7209C0E1455F419ABD4940,187
1965-09-29,The Rolling Stones 2nd British Tour 1965,2,Shrewsbury,England,Granada Theatre,2012-11-13 00:00:00,2012-11-26 00:00:00,22,-2.75122,52.7066,0101000020E610000018CFA0A17F0206C043AD69DE715A4A40,188
1965-09-30,The Rolling Stones 2nd British Tour 1965,2,Hanley,England,Gaumont Theatre,2012-11-13 00:00:00,2012-11-26 00:00:00,22,-2.18541,53.0252,0101000020E610000096CFF23CB87B01C0FAEDEBC039834A40,189
1965-10-01,The Rolling Stones 2nd British Tour 1965,2,Chester,England,ABC Theatre,2012-11-13 00:00:00,2012-11-26 00:00:00,22,-2.880226,53.191134,0101000020E610000026AAB706B60A07C06AA4A5F276984A40,190
1965-10-02,The Rolling Stones 2nd British Tour 1965,2,Wigan,England,ABC Theatre,2012-11-13 00:00:00,2012-11-26 00:00:00,22,-2.63303,53.5446,0101000020E610000055185B08721005C068B3EA73B5C54A40,191
1965-10-03,The Rolling Stones 2nd British Tour 1965,2,Manchester,England,Odeon Theatre,2012-11-13 00:00:00,2012-11-26 00:00:00,22,-2.241024,53.474956,0101000020E61000009274CDE49BED01C03F74417DCBBC4A40,192
1965-10-04,The Rolling Stones 2nd British Tour 1965,2,Bradford,England,Gaumont Theatre,2012-11-13 00:00:00,2012-11-26 00:00:00,22,-1.75832,53.79573,0101000020E61000008B71FE261422FCBF19390B7BDAE54A40,193
1965-10-05,The Rolling Stones 2nd British Tour 1965,2,Carlisle,England,ABC Theatre,2012-11-13 00:00:00,2012-11-26 00:00:00,22,-2.93617,54.89651,0101000020E610000077F86BB2467D07C0BB44F5D6C0724B40,194
1965-10-06,The Rolling Stones 2nd British Tour 1965,2,Glasgow,"	Scotland",Odeon Theatre,2012-11-13 00:00:00,2012-11-26 00:00:00,22,-4.28662,55.85036,0101000020E6100000A18499B67F2511C0CDE9B298D8EC4B40,195
1965-10-07,The Rolling Stones 2nd British Tour 1965,2,Newcastle,England,City Hall,2012-11-13 00:00:00,2012-11-26 00:00:00,22,-1.60999,54.97711,0101000020E61000005131CEDF84C2F9BF1B4CC3F0117D4B40,196
1965-10-08,The Rolling Stones 2nd British Tour 1965,2,Stockton-on-Tees,England,ABC Theatre,2012-11-13 00:00:00,2012-11-26 00:00:00,22,-1.32929,54.57304,0101000020E6100000BF654E97C544F5BF61A6ED5F59494B40,197
1965-10-09,The Rolling Stones 2nd British Tour 1965,2,Leeds,England,Odeon Theatre,2012-11-13 00:00:00,2012-11-26 00:00:00,22,-1.54149,53.79988,0101000020E6100000D2C6116BF1A9F8BFBC5CC47762E64A40,198
1965-10-10,The Rolling Stones 2nd British Tour 1965,2,Liverpool,England,Empire Theatre,2012-11-13 00:00:00,2012-11-26 00:00:00,22,-2.97867,53.40901,0101000020E61000004E9CDCEF50D407C055DE8E705AB44A40,199
1965-10-11,The Rolling Stones 2nd British Tour 1965,2,Sheffield,England,Gaumont Theatre,2012-11-13 00:00:00,2012-11-26 00:00:00,22,-1.46454,53.38311,0101000020E610000002F1BA7EC16EF7BFA2629CBF09B14A40,200
1965-10-12,The Rolling Stones 2nd British Tour 1965,2,Doncaster,England,Gaumont Theatre,2012-11-13 00:00:00,2012-11-26 00:00:00,22,-1.06929,53.50291,0101000020E61000009609BFD4CF1BF1BF6A6AD95A5FC04A40,201
1965-10-13,The Rolling Stones 2nd British Tour 1965,2,Leicester,England,De Montfort Hall,2012-11-13 00:00:00,2012-11-26 00:00:00,22,-1.1205,52.62527,0101000020E610000021B0726891EDF1BFC095ECD808504A40,202
1965-10-14,The Rolling Stones 2nd British Tour 1965,2,Birmingham,England,Odeon Theatre,2012-11-13 00:00:00,2012-11-26 00:00:00,22,-1.84941,52.5262,0101000020E61000006553AEF02E97FDBFDE9387855A434A40,203
1965-10-15,The Rolling Stones 2nd British Tour 1965,2,Cambridge,England,Regal Theatre,2012-11-13 00:00:00,2012-11-26 00:00:00,22,0.11147,52.2098,0101000020E6100000D3307C444C89BC3FB459F5B9DA1A4A40,204
1965-10-16,The Rolling Stones 2nd British Tour 1965,2,Northampton,England,ABC Theatre,2012-11-13 00:00:00,2012-11-26 00:00:00,22,-0.89528,52.23394,0101000020E61000008369183E22A6ECBFF59CF4BEF11D4A40,205
1965-10-17,The Rolling Stones 2nd British Tour 1965,2,London,England,Granada Theatre,2012-11-13 00:00:00,2012-11-26 00:00:00,22,-0.16711,51.42622,0101000020E6100000DDD26A48DC63C5BF587380608EB64940,206
1965-10-29,The Rolling Stones 2nd American Tour 1965,1,Montreal,"	Canada",Forum,2012-11-13 00:00:00,2012-11-26 00:00:00,28,-73.58376,45.49003,0101000020E6100000A12DE7525C6552C08907944DB9BE4640,207
1965-10-31,The Rolling Stones 2nd American Tour 1965,1,Toronto,"	Canada",Maple Leaf Gardens,2012-11-13 00:00:00,2012-11-26 00:00:00,28,-79.38038274,43.66197344,0101000020E61000005C035B2558D853C07077D66EBBD44540,208
1965-11-06,The Rolling Stones 2nd American Tour 1965,1,New York,US,Academy Of Music,2012-11-13 00:00:00,2012-11-26 00:00:00,28,-74.095763,40.644012,0101000020E6100000F5108DEE208652C0032670EB6E524440,209
1965-11-13,The Rolling Stones 2nd American Tour 1965,1,Washington D.C.,US,Coliseum,2012-11-13 00:00:00,2012-11-26 00:00:00,28,-77.03196,38.89037,0101000020E6100000EEB1F4A10B4253C075ABE7A4F7714340,210
1994-09-18,Voodoo Lounge Tour,1,Columbia,US,Faurot Field,2012-11-13 00:00:00,2012-11-26 00:00:00,30,-92.33249,38.93754,0101000020E6100000D00F2384471557C08E588B4F01784340,211
1965-10-30,The Rolling Stones 2nd American Tour 1965,1,Syracuse,US,War Memorial Hall,2012-11-13 00:00:00,2012-11-27 00:00:00,28,-76.1278,43.1361,0101000020E6100000711B0DE02D0853C0287E8CB96B914540,212
1965-10-01,The Rolling Stones 2nd American Tour 1965,1,Rochester,US,Memorial Auditorium,2012-11-13 00:00:00,2012-11-27 00:00:00,28,-77.56619,43.14189,0101000020E6100000A054FB743C6453C091D0967329924540,213
1965-11-03,The Rolling Stones 2nd American Tour 1965,1,Providence,US,Auditorium,2012-11-13 00:00:00,2012-11-27 00:00:00,28,-71.41199,41.82387,0101000020E6100000DC114E0B5EDA51C0E813799274E94440,214
1965-11-04,The Rolling Stones 2nd American Tour 1965,2,New Haven,US,Loews State Theater,2012-11-13 00:00:00,2012-11-27 00:00:00,28,-72.68211,41.28829,0101000020E61000009291B3B0A72B52C0C6E1CCAFE6A44440,215
1965-11-05,The Rolling Stones 2nd American Tour 1965,1,Boston,US,Gardens,2012-11-13 00:00:00,2012-11-27 00:00:00,28,-71.0567,42.35863,0101000020E6100000BA6B09F9A0C351C0A7AE7C96E72D4540,216
1965-11-06,The Rolling Stones 2nd American Tour 1965,1,Philadelphia,US,Convention Hall,2012-11-13 00:00:00,2012-11-27 00:00:00,28,-75.15913,39.95446,0101000020E61000000074982F2FCA52C08AABCABE2BFA4340,217
